,full_name,group_id,shrot_name,user_id
0,[RCM] DEEP | Дип Хаус,9583165,rcmdeep,6591909
1,Про Город Чебоксары | Новочебоксарск | Чувашия,23951627,progorod21,6591909
2,Леонардо Дай Винчик,91050183,dayvinchik,6591909
3,Автопортал ZaRulem.ws,43776317,zarulemws,6591909
4,Академия Успеха,38278171,lamaracom,6591909
5,MLM,45950642,secretmillionerov,6591909
6,EDM ▪ Podcast ▪ DJ SET,84501267,kissmymix,6591909
7,Элитный Юмор,108477741,toxic_humor,6591911
8,"""Lie to Me"" Центр детекции лжи",51288201,detectorljikazan,6591911
9,Steak House | Мужская кухня,110204354,steakhouse1,6591911
10,Своими руками | GIF-лайфхаки,77156808,svoimi_rukami_gif,6591911
11,Соль,158560762,solpub,6591911
12,"Некоммерческое объединение ""Полиграф Поволжье""",171210212,detectorljivkazani,6591911
13,"Checkintime: Путешествия,авиабилеты,горящие туры",155567753,checkintime,6591911
14,LeEco Россия,119710347,leree_by_leeco,6591911
15,Интересная Казань,107121181,int_kazan,6591911
16,Интересная Казань,131020622,i_kzn,6591911
17,Фильмы HD,70905722,hdkino_2015,6591914
18,НОВИНКИ КИНО 2019,90253744,kinona5,6591914
19,Автомобили и тюнинг,6852344,autotuni,6591914
20,"- ADV CLUB | Авто, Мото, Тюнинг",9494209,adv_club,6591914
21,Фотограф в Доминикане,24710928,fotograf_dominikana_wedgo,6591914
22,"Свадебный фотограф СПб Италия, Комо, Венеция",26221867,club26221867,6591914
23,Паблик закрыт.,27250130,club27250130,6591914
24,Натяжные потолки - Фронталь.,31305062,natyazhnie_potolki_sergiev_posad,6591914
25,Беспощадный футбол с Винни Джонсом,38787227,bfsvd,6591914
26,Шторы,43153075,uyutstudio,6591914
27,Мажор | Карпов,43185592,karpovtv,6591914
28,Шедевры Кино | Лучшие фильмы 2019,47131705,m_kinos,6591914
29,Полезные советы для всех,52758168,dausovet_com,6591914
30,TRAFALGAR | ЦЕНТР ИНОСТРАННЫХ ЯЗЫКОВ,53867763,trafalgar_spb,6591914
31,BEATDOWN JIHAD,55461763,beatdown.jihad,6591914
32,"ДЕТСКИЕ ПРАЗДНИКИ  ""Рыжая Муха""",56126497,rigayamyxa,6591914
33,"SIM-FONIYA.RU- iPhone, Айфон",57769163,simfonia_chelny,6591914
34,V.I.P. ¤ TRAVEL,58095608,vip.tour,6591914
35,ИнвесторЪ,58163148,investing.blog,6591914
36,Закрыто!,58281578,baileyteam,6591914
37,Кинолюбитель | Новинки кино HD,85640854,kinolubitel_hd,6591914
38,HD Кино - Фильмы онлайн 2019,123915905,skafilms,6591914
39,Выкройки от Кати Мхитарян,146904363,vikroyki.besplatno,6591975
40,"Кафе ""ДЫМ"" FOODЛАНДИЯ",175777519,foodlandia_dym,6591975
41,40 КГ,28627911,40kg,6591975
42,Подслушано у Медиков,160966228,club160966228,6591975
43,Хэнк Муди,34298047,ihank,6591975
44,КИПЕЛОВ | АРИЯ,6402910,kipfans,6591975
45,Киноманы Гомеля + Кино Афиша Гомель,11935684,kinoman_gomel,6591975
46,FITNESS спорт мотивация,16054118,fitness,6591975
47,Анна Кулик - стихи и проза,22791675,anya_kulik,6591975
48,Селенаторы,22828275,selenamariegomez,6591975
49,Валерий Кипелов,23476125,kipelov_fanpage,6591975
50,Наше тело [Медицинское сообщество],27885374,ybody,6591975
51,Музыка для тренировок (спорт и здоровье),30086880,tngmus,6591975
52,"Больше, чем жизнь...",30278577,club30278577,6591975
53,Типичный врач,30913680,typicaldoctor,6591975
54,Медицинские шутки.,31611923,club31611923,6591975
55,Cook it! - вкусные рецепты,32231484,just_cook,6591975
56,Идеи вашего дома,32439535,homeideaz,6591975
