,full_name,group_id,shrot_name,user_id
0,Мамсовет Ижевска,130459324,mamsovet18,6778721
1,ПАРИКМАХЕР-КОЛОРИСТ Natalia Asadullina Votkinsk,85684311,nataly_asadullina,6778721
2,Мастер и Модель | Ищу модель | Ижевск | Удмуртия,137270687,mm_izhevsk,6778721
3,ГОРЯЩИЕ ПУТЕВКИ | Ижевск МАГАЗИН ГОРЯЩИХ ПУТЕВОК,57048543,mgpudm,6778721
4,Лента # 177 г. Ижевск,176340019,club176340019,6778721
5,ЗИ - ЗЛОЙ ИЖЕВЧАНИН | ИЖЕВСК,101515078,zlou18,6778721
6,Авторынок Ижевск|Удмуртия,117333114,avtosale18,6778721
7,Мастер и модель Ижевск,153928653,model.izhevsk,6778721
8,Ижевск,141514192,izhevsk118,6778721
9,НЕТ ПОБОРАМ!,95455358,net_poboram,6778721
10,"Ищу модель | Мастер и модель | Ижевск, Воткинск",137376514,ishumodel_18,6778721
11,"Пробник.ру | Акции, скидки, вложения в журналы",67813557,probnick_ru,6778721
12,Кровать домик Ижевск,147551363,krovat_domik_izhevsk,6778721
13,Рынок Садовод / Поставщики,36510259,ryinok_sadovod,6778721
14,МАСТЕР и МОДЕЛЬ ИЖЕВСК ПОИСК ВСЯ УДМУРТИЯ,129652551,poick_model_macter_izhevsk,6778721
15,Стильный Китай: отзывы с Алиэкспресс,126200762,stylishchina,6778721
16,Детский Китай: отзывы с Алиэкспресс,136578934,childchina,6778721
17,Женские ХВАСТЫ с AliExpress,78380693,expressali,6778721
18,Роллы Ижевск | Доставка суши | AYAMI,131759632,dostavka_sushi_ayami,6778721
19,Anews,57882883,anewsapp,6778721
20,Мамочки.Вопрос-Ответ.,88704328,mamo4kamvo,6778721
21,Детская Афиша Ижевск,114924510,izh_deti,6778721
22,"Именные стикеры, бирки, метки • Кармашки в сад",39686215,stick_label_kids,6778721
23,Союз организаторов СП ©,89619148,sitehelp_sp,6778721
24,Факты о родившихся 2 апреля,128651511,club128651511,6778721
25,"Маникюр,педикюр,наращивание ногтей,гель лак",169280369,club169280369,6778721
26,hh.ru,354372,headhunter,6778721
27,AliExpress по-русски,36941068,aliexpress,6778721
28,Отдам БЕСПЛАТНО ДАРОМ Ижевск,88367681,besplatny_izhevsk,6778721
29,Бесплатные пробники и образцы - cosmobrand.ru,40138308,cosmobrand,6778721
30,HARD BIKE - МАГАЗИН-ВЕЛОМАСТЕРСКАЯ,87474782,hardbike18,6778721
31,Беременность и материнство,81537776,beremennostb,6778721
32,Медицинские Истории,28182343,medstory,6778721
33,Поставщики|САДОВОД|ТК МОСКВА|Люблино|,15996149,shopvteme,6778721
34,ИДЕИ,36326284,modarts,6778721
35,я В шоке!,31541440,i_shok,6778721
36,IKEA Ижевск (Икея Марк),87288620,ikeaudm,6778721
37,Авторынок Удмуртия,117156037,udm_avto,6778721
38,Дачник,134655935,club134655935,6778721
39,ЗЛОЙ МЕДИК,43540875,zloymedik,6778721
40,Клиника Антиэйджинга UBC,30331616,kosmetolog18,6778721
41,"Детские сады Ижевска: обмен, отзывы",5051312,detsadiizh,6778721
42,Детский Алиэкспресс,121010318,alie_kids,6778721
43,О прививках без истерик,151057888,vaccinesnononsense,6778721
44,Факты об Овнах,123138832,facts_aries,6778721
45,Бесплатный Ижевск,87734328,freeizhevsk1,6778721
46,Bon Appétit,32194285,bon,6778721
47,ЯЖЕМАТЬ!,143177265,club143177265,6778721
48,ЯЖЕМАТЬ!,144810593,omgmaze,6778721
49,Барахолка стройматериалов Ижевск,164308323,izhstrbar,6778721
50,Best Video,63758929,best_video_hd,6778721
51,МОЙ КОВРИК,104796548,moikovrik,6778721
52,Женские Хитрости | Лайфхакерша,23245066,vk.kp_krasoty,6778721
53,"ЧАСТНЫЙ (Домашний) ДЕТСКИЙ САД ""Домовёнок""",70616122,saddomovenok,6778721
54,"Самая лучшая невеста, жена и мама",24230705,mama_i_ya,6778721
55,Кулинария как искусство,54365271,pokyshay,6778721
56,Чистый дом. Универсальный контейнер г.Ижевск,156116644,izhecobox,6778721
57,дневник девушки из отдела кадров,107673706,hrdiary,6778721
58,Курсы Ижевск | Профакадемия,26452420,profacademyrf,6778721
59,Развивающие игрушки и одежда | Kidis,146072771,kidis.store,6778721
60,Новинки Музыки 2019  и Новая Музыка,27895931,exclusive_muzic,6778721
61,HackWhore / ЯНИТАКАЯ,39080597,club39080597,6778721
62,Скандинавский стиль в интерьере,53824275,maklere,6778721
63,ЯЖЕВОДИТЕЛЬ,151016287,club151016287,6778721
64,женские форумы,88350989,baba_forum,6778721
65,"Смотри, что я купил",132239455,club132239455,6778721
66,"MODABUS: Посредник рынка ""Садовод""",25188144,mdbsru,6778721
67,Большой шоколад (Ariba),52627811,chocolate74,6778721
68,"Косметология ""Реформа"" в Ижевске",78116980,re_forma18,6778721
69,"МФ ""У Папы Карло"" - КУХНИ Ижевск Пермь",87436170,mebelpapakarlo,6778721
70,Моя квартира. Москва,127925490,draft_msk,6778721
71,АВТОМОБИЛИ В РАССРОЧКУ БЕЗ УЧАСТИЯ БАНКА,64203797,vikupauto018,6778721
72,ЧЕРНЫЙ СПИСОК ИЖЕВСК,134252015,blaklistizh,6778721
73,GASTROBLOG,139052365,gastroblog,6778721
74,Женские штучки,48911100,women.love,6778721
75,Радио ENERGY (NRJ),9693056,nrj,6778721
76,«Доктор плюс» в Ижевске,42193077,doktorplus,6778721
77,Спортивная девушка,40684908,womanoonline,6778721
78,Дистанционное обучение,56911566,distant_istu,6778721
79,"Смотри, что я нашел на AliExpress",87389803,godnoten,6778721
80,"Печать баннера, вывески, визитки, листовок в Иж.",59827640,bannervizitkilistovkisaiti,6778721
81,ПОСРЕДНИК РЫНКА САДОВОД 8-10%,109562387,optom_sadovod1,6778721
82,Авторынок в Ижевске / Авторынок Удмуртия,142764244,avtorynok18,6778721
83,КЛИЕНТ ВСЕГДА ПРАВ!,146836620,klientt,6778721
84,Халява по почте на Anti-Free.Ru,7798131,antifreeru,6778721
85,Клубная музыка,22866546,public_of_music,6778721
86,Альфа-Банк,23242408,alfabank,6778721
87,Анонимус,24117813,podslushali,6778721
88,Диетические рецепты,34889014,dietsrecipes,6778721
89,Кухни GAGARIN | Ижевск | Сарапул,40045178,kuhni_gagarin,6778721
90,Наращивание Ногтей ИЖЕВСК Lissa Blinova,41940819,prestigee18,6778721
91,Низкокалорийные рецепты✌,45607382,edimedimedim,6778721
92,Аpteka.ru / Аптека.ру,48383801,aptekaru,6778721
93,МАМсовет в Зеленограде,50948923,mamsovetzel,6778721
94,† Индульгенция • Отпусти грехи,51989457,grexneice,6778721
95,Все гениальное - просто!,54365244,domicus,6778721
96,Зуб пацана,57055326,zubpacana,6778721
97,MDK,57846937,mudakoff,6778721
98,Удачные Кадры | Фотографии и фотографы,64628087,rarephoto,6778721
99,DEGRAGRAM,65767963,club65767963,6778721
100,Выездная химчистка диванов в Ижевске,92662190,chisto_mir,6778721
101,ФОТОГРАФ НОВОРОЖДЕННЫХ ИЖЕВСК УДМУРТИЯ,93084208,newbornizhevsk,6778721
102,ПОСТАВЩИКИ,94723905,postavschiki_1,6778721
103,Малышарики,106614704,malyshariki,6778721
104,Российский оптовик,127670704,russia_optovik,6778721
105,И ЭТОГО Я ЖДАЛ 40 МИНУТ?,128187261,40minut,6778721
106,БОРЩ,460389,borsch,6778727
107,Чёрный юмор,40800148,chozah,6778727
108,ПрАтеин,27685949,no_pratein,6778727
109,Странный юмор,29614963,c.umor,6778727
110,Shisha Haze | Табак и кальяны в Саратове,60939069,shishahaze,6778727
111,РЖАЧ,86441049,hard_ps,6778727
112,Лепрозорий,65960786,leprazo,6778727
113,Саратов онлайн,87292497,saratov_24,6778727
114,MattPear ©,109605474,mattpear.hookah,6778727
115,Убойный юмор,30179569,fucking_humor,6778727
116,Тонкий юмор,25679656,sarsar,6778727
117,ЁП,12382740,fuck_humor,6778727
118,Кладовая комиксов,72884889,kladovayacomiksovv,6778727
119,Пикабу,31480508,pikabu,6778727
120,Сарказм,26030283,agil_vk,6778727
121,Диванный аналитик,110327646,divan_analitik,6778727
122,Я фотошоплю как бог,75338985,ps_kak_kretin,6778727
123,В приколе (18+),17711662,vprikole,6778727
124,Анатомичка,133726577,anatomiyavk,6778727
125,Я Постиг Шизофрению,62018337,shizpub,6778727
126,Сальвадор в Дали,107710327,s_vdali,6778727
127,загадочные обстоятельства,114913332,mysterious_conditions,6778727
128,Диетические рецепты,34889014,dietsrecipes,6778727
