,full_name,group_id,shrot_name,user_id
0,Путь воина. Ты можешь всё,43702826,castaneda_path,6805694
1,ЛЕНИН | фотожурнал,43278477,lenstars,6805694
2,ГЕОГРАФИЯ,18879883,geography_vk,6805694
3,Сарказм,26030283,agil_vk,6805694
4,Реальный Футбол,71474813,footballru,6805694
5,ИГРА ПРЕСТОЛОВ,29842742,got_club,6805694
6,Эстетика ебеней,69563163,yebenya,6805694
7,ЭЗОТЕРИКА  ЙОГА ПСИХОЛОГИЯ,67132434,publicbestnews,6805694
8,rusbiathlon.ru — популярный сайт о биатлоне,46214968,rusbiathlon,6805694
9,ЧБ,46438890,ibukowski,6805694
10,Мужской Журнал,35034571,mensmag,6805694
11,Хэнк Муди,34298047,ihank,6805694
12,Deep House Music,5944574,deephousedelux,6805694
13,Корпорация Зла,29246653,evil_incorparate,6805698
14,Астор Пьяццолла,596393,piazzollaastor,6805698
15,Лев ( 27 марта ),30783475,horoscoplev,6805698
16,Анна,39544928,annagoroskop,6805698
17,Сальса Жизнь,42254451,vida_salsa,6805698
18,photo.Nastya Pustovit,81198196,club81198196,6805698
19,Факты о Львах,123139147,facts_leo,6805698
20,Факты о родившихся 21 августа,128280406,club128280406,6805698
21,UWear,139189467,uwearpro,6805698
22,Бойтесь Ходячих Мертвецов,85429357,fearwalkingdead,6805699
23,"Lemigo в наличии, Непромокаемая одежда ТИМ, Одеж",112987365,club112987365,6805699
24,"центр развития детей ""SMARTY KIDS"", Казань",159894315,smartykids_kzn,6805699
25,Снять квартиру посуточно/на сутки в Казани,173948211,kazanrent,6805699
26,Спортмастер бонусы 30% скидка,174782768,club174782768,6805699
27,"СпортМастер • Бонусы, скидка 30%",169244782,club169244782,6805699
28,Аренда/Продам/Сдам|Сниму|Сдаю|Квартиру| В|Казани,21048921,kazanarendaonline,6805699
29,Спортмастер бонусы бесплатно!,174582269,smbonus30,6805699
30,"Fashion Insider: Escada, Escada Sport, Laurel",70434833,fashioninsiderru,6805699
31,Ходячие Мертвецы,33504814,public_thewalkingdead,6805699
32,Отдам даром КАЗАНЬ,117624017,kzn_free,6805699
33,Центр раннего плавания «Карасики» | Казань,46891537,karasikikzn,6805699
34,История|History,53782768,history_0z,6805699
35,Эзотерика,37911280,tut_me4ti,6805699
36,Психология,55662720,psyxov,6805699
37,Самое Интересное Сообщество | СИС,74057358,saminsob,6805699
38,40 КГ,28627911,40kg,6805699
39,Дизайн интерьера от Натальи Кузьминой | Казань,33706382,studio1618,6805699
40,***AЛЛАҺ ЯРДӘМЕННӘН ТАШЛАМАС!***,34296071,allahu,6805699
41,Нижнее белье Milavitsa в Казани,45774265,shopmila,6805699
42,Бесплатная Казань,102252213,freekazan_16,6805699
43,"Ремонт,перетяжка,обивка мебели в Казани",115785099,club115785099,6805699
44,MORGUN ювелир,86602098,morgun.jeweler,6805700
45,Morrablog,24744122,morrablog,6805700
46,Фитнес и здоровье. Диеты и спорт.,30447908,ladyonline,6805700
47,краткие обзоры на дешевое и вкусное бухло,57640721,endless_hangover,6805700
48,БУХЛОВАР news | ОКОЛОБУХЛА,94513140,buhlovarparty,6805700
49,Панда-Лавочка [White Box],42544169,white_box_lavka,6805700
50,White Box,40301846,white_box_art,6805700
51,БОРЩ,460389,borsch,6805700
52,ЁП,12382740,fuck_humor,6805700
53,Уголок ПТУ-шника,12765187,ygolok_ptyshnika,6805700
54,Музторг,21034152,muztorg,6805700
55,bravik. Жизнь в Историях,22271470,bravikstories,6805700
56,Banana Bomb,22844886,bananabomb,6805700
57,Илья Варламов,24946565,varlamov,6805700
58,#MorgFlot - (Absurd/O/Poetry),25960150,morgflot,6805700
59,Счастливый брак-это реально!,26515433,sweet_family,6805700
60,Мудрость времён,26675756,mudrostvremen,6805700
61,Alarm.ru,26945797,alarmru,6805700
62,Вульгарные,28086630,vulgars,6805700
63,YARIK ECUADOR,29507608,yarikecuador,6805700
