,full_name,group_id,shrot_name,user_id
0,КАНДАЛАКША | Официальная группа,11797890,kandalaksha_official_group,6735765
1,КАНДАЛАКША ОНЛАЙН,68142091,kandaone,6735765
2,Подслушано в Кандалакше,67713317,hearkndone,6735765
3,КиноБум | Капитан Марвел  |  Содержанки,62481395,hd_bum,6735765
4,ПАО «ТГК-1»,41632133,tgc1ru,6735765
5,Идеи малого бизнеса,51675727,bestbisidea,6735765
6,Зеленоборский|Кандалакша|Мурманск|,38456378,greenborzelenobor,6735765
7,Вести Кандалакши,142572193,vesti_kandalakshi,6735765
8,Living • Новостройки Петербурга,99092706,livingru,6735765
9,Мир интересных идей!,103370875,its_done,6735765
10,Мой дом. Санкт-Петербург,127925061,draft_spb,6735765
11,Идеи для дачи,41002749,aidacha,6735765
12,Автоэлектрик в Кандалакше.,92060830,club92060830,6735765
13,КАНДАЛАКША,74308204,kanda_tnt,6735765
14,Парнас Сити| Недвижимость Север|Онлайн Аренда,101747429,parnas_arenda,6735765
15,Интерьер и декор,90730773,vk_interior,6735765
16,Строим дом своими руками,140795748,stroimdomr,6735765
17,ИДЕИ для дома!,50371204,sovetnik_vk,6735765
18,Моя квартира,137793489,moiakvartirka,6735765
19,"Я КОЛОРИСТ | БАЛАЯЖ, ШАТУШ, ОМБРЕ, БРОНДИРОВАНИЕ",93447679,balayage,6735765
20,Идеи Handmade,42811897,made_in_hand,6735765
21,Дизайн и ремонт квартиры. Санкт-Петербург. Питер,129029201,disainspb,6735765
22,Уютная жизнь,110765173,comfortliving,6735765
23,Дизайн home,110565914,club110565914,6735765
24,Блогер51,23302057,bloger51,6735765
25,Парнас Сити|Форум|Северная Долина|Паркола,17783332,sdnovosti,6735765
26,Умный дом. Полезные советы!,24652430,smart_home,6735765
27,MP beauty store: мастхэвы косметики в Питере!,97108544,mpbeautystore,6735765
28,Человек и Закон | правовой центр | СПБ,35064872,russiazakon,6735765
29,Эзотерика,106203062,sec_ret_society,6735765
30,Парнас Сити | Барахолка | Северная Долина,64401378,sale_sd,6735765
31,Ваш гид по Салонам красоты СПб,23449882,spb_beauty_ru,6735765
32,Mouzenidis Travel,26527205,mouzenidis.travel,6735765
33,🇷🇺 ДИРЗ — вязальная фабрика в Москве,31772438,deerz,6735765
34,Идеи вашего дома,32439535,homeideaz,6735765
35,Идеи Комфорта-создаём дизайн своими руками,34086497,i_komforta,6735765
36,"Салон красоты ""Copine"" | Санкт-Петербург",35438158,saloncopine,6735765
37,Планоплан: интерьер и планировка помещений,37395618,planoplan,6735765
38,Философия Планеты,40916132,philosofiyplanet,6735765
39,Дизайн & Декор,51696572,indec,6735765
40,Интеллектуал | Философ | Эзотерик,54249950,in_tell,6735765
41,• Дейл Карнеги | Философия Жизни •,55512551,dale__carnegie,6735765
42,"Горящие туры - ""Путеводная Звезда""",55856655,putevodnaya_zvezda_tury,6735765
43,Doms. Interiors. Design.,56024096,domspectr,6735765
44,Душа женщины ❤ Эзотерика и Магия,56369320,girljj,6735765
45,"Гармония • Интерьер, стиль, декор",58147943,harmonies,6735765
46,Дизайн студия Дениса Серова | Блог про интерьеры,59613415,denisserov_ru,6735765
47,Центр обмена валюты Лиговский,59761487,ligovka_skv,6735765
48,Школа ремонта,61796383,allremont4you,6735765
49,Дизайн room,81359450,club81359450,6735765
50,дизайн маленьких квартир|студии|хрущевки,89954998,i_smaall,6735765
51,"Школа ""Хочу Шить""! Учим кройке и шитью",103541312,wanttosew,6735765
52,Здоровье. Секреты долголетия. Саморазвитие. Йога,104171544,myhealth1,6735765
53,Доктор Мясников,112107815,drmyasnikov,6735765
54,Парнас Сити | Барахолка Дети | Северная Долина,117369822,parnas_sale_kids,6735765
55,Тайны женского здоровья,122457146,zhenzdorov,6735765
56,Кулинарная школа Оксаны Путан,124309353,ru_kitchen,6735765
57,Словарный запас,125048466,slova_r,6735765
58,Лучшие рецепты из вконтакте.,134960806,findcook,6735765
59,Команда Уралбиовет,175792897,club175792897,6735767
60,MDK,23148107,mudachyo,6735767
61,Сергей Есенин,24263942,sergei.esenin,6735767
62,Сатира Без Позитива / Новости с овощебазы,19334776,satyrabezsortyra,6735768
63,ПОШЕЛЕСТИМ,156591544,shelest_youtube,6735768
64,Подслушано,34215577,overhear,6735768
65,ТСН,20035339,tsnua,6735768
66,Диванный аналитик,110327646,divan_analitik,6735768
67,4ch,45745333,4ch,6735768
68,MDK,57846937,mudakoff,6735768
